,SizeRank,ZipCode,State,City,1/31/2018,1/31/2019,1/31/2020,1/31/2021,1/31/2022,1/31/2023,12/31/2023
247,2337.0,77009.0,TX,Houston,267559.8955,284376.4174,299167.2525,322106.2111,353725.0214,375279.194,
248,2348.0,76040.0,TX,Fort Worth,245065.594,259291.6045,270172.8295,292253.1174,323449.5178,350157.0811,
249,2352.0,77535.0,TX,Dayton,204088.5654,213276.4383,225945.0995,243866.2862,280021.8262,295777.4139,
250,2354.0,75224.0,TX,Dallas,146756.4091,168699.3877,177826.819,195152.5099,216775.9156,245753.0331,
251,2369.0,77382.0,TX,Spring,372997.1852,378738.0315,392450.8914,415674.5414,482079.1777,528537.2667,
252,2374.0,77506.0,TX,Pasadena,97744.46224,110311.4538,122397.04,134855.6018,146120.2643,165683.4476,
253,2387.0,75077.0,TX,Highland Village,350718.0652,362274.8012,372715.7433,403083.5586,446896.6343,480625.9228,
254,2391.0,77304.0,TX,Conroe,232595.2897,239235.79,247171.7041,263232.608,310304.0851,331920.2069,
255,2398.0,77381.0,TX,Spring,350330.0544,360235.9281,366219.72,394009.2303,451447.3775,488695.4412,
256,2405.0,78232.0,TX,San Antonio,281112.129,286748.1047,293599.3015,319883.0545,355316.3235,386413.5196,
257,2409.0,78413.0,TX,Corpus Christi,200014.0092,203346.224,214763.6423,225540.7916,247649.6999,257269.1083,
258,2422.0,77515.0,TX,Angleton,182100.504,190370.9246,198648.1882,208898.2487,234418.4677,242427.6359,
259,2432.0,75248.0,TX,Dallas,390408.1986,407866.4836,411837.7267,450271.4765,501818.8921,572974.1506,
260,2438.0,78539.0,TX,Edinburg,142313.6199,149089.2306,155021.1374,171847.7674,197092.0871,223031.6495,
261,2441.0,76001.0,TX,Arlington,246554.3742,260003.7983,271999.8384,293621.4634,330605.1754,354887.6879,
262,2447.0,79763.0,TX,Odessa,127537.9381,147605.2472,178801.6946,184374.2044,180664.0241,173131.6185,
263,2479.0,75081.0,TX,Richardson,287863.102,295996.6552,300907.9186,324641.2869,358253.2526,390174.1817,
264,2486.0,75501.0,TX,Texarkana,92339.24941,95632.09689,103297.5592,113702.342,129154.6761,134928.4633,
265,2499.0,77008.0,TX,Houston,424453.5064,438002.5325,449287.877,478515.1181,522829.1634,549201.7351,
266,2535.0,77035.0,TX,Houston,207908.8078,208518.6038,212331.8632,229211.6748,246667.9752,266726.4677,
267,2537.0,76106.0,TX,Fort Worth,99303.82641,110473.4872,122694.0505,138837.8595,147976.8189,182020.5898,
268,2542.0,76543.0,TX,Killeen,91102.73446,100561.829,110713.9768,130993.3355,155745.6823,178786.5712,
269,2545.0,77365.0,TX,Porter,217192.7811,225996.2664,229746.4008,241532.8507,282242.0637,302875.7569,
270,2547.0,78723.0,TX,Austin,357755.1129,371764.9336,398476.7839,463078.5615,554025.6735,571501.6859,
271,2557.0,76226.0,TX,Argyle,413657.0851,420514.8147,427427.622,462821.5119,561493.8468,608433.7996,
272,2560.0,75075.0,TX,Plano,356015.8353,363321.8132,364369.7853,395741.0939,446679.5528,466353.3544,
273,2567.0,77571.0,TX,La Porte,172826.5177,183674.1392,192296.9476,205634.8578,229956.4543,248905.7794,
274,2573.0,77014.0,TX,Houston,166326.7026,177167.2881,186084.4799,201449.238,230445.1838,256039.955,
275,2601.0,78516.0,TX,Alamo,84669.16304,90288.47799,95038.75649,113729.9216,128619.7225,147789.5576,
276,2611.0,77004.0,TX,Houston,272206.4395,283928.1585,290257.2393,305812.2723,337583.122,355419.8633,
277,2619.0,75189.0,TX,Royse City,231396.5786,239432.7049,244916.1543,261762.266,327387.7779,356929.4231,
278,2673.0,79707.0,TX,Midland,294337.2775,335786.0257,357619.9374,353671.9551,359931.1505,369431.0773,
279,2676.0,78260.0,TX,San Antonio,350199.4569,359291.8836,371550.147,399152.188,464335.5965,499987.9733,
280,2691.0,77520.0,TX,Baytown,103331.4143,117015.951,124924.9023,138248.0109,154526.7304,173930.5458,
281,2704.0,78717.0,TX,Austin,384799.7357,393882.2271,417462.1511,481064.5993,590407.1737,614110.4366,
282,2725.0,78210.0,TX,San Antonio,106520.2954,125172.6226,135708.3736,152984.2981,172899.3371,185622.5013,
283,2729.0,75032.0,TX,Rockwall,326645.8746,340060.4678,351567.5157,381492.7133,468986.3462,507673.9537,
284,2762.0,76021.0,TX,Bedford,292464.3165,303464.3087,313569.7567,337841.5322,366084.7607,390954.3757,
285,2783.0,75904.0,TX,Lufkin,133153.3585,137794.6621,154539.6471,166846.4544,195811.3205,200754.9055,
286,2784.0,75038.0,TX,Irving,289642.6826,306407.6596,317059.6591,339830.0675,398447.0271,428250.2899,
287,2789.0,77096.0,TX,Houston,332854.8769,312716.7837,330894.2421,345599.1385,374068.5276,402448.1379,
288,2794.0,79107.0,TX,Amarillo,54448.35542,55483.66654,60858.09951,69663.7671,79064.35706,95610.78106,
289,2801.0,76002.0,TX,Arlington,249588.823,263055.5732,273815.6,293836.5784,331338.6394,353395.1688,
290,2811.0,75701.0,TX,Tyler,145835.3285,150250.9061,156824.519,171221.7944,198247.4077,218631.3209,
291,2832.0,77038.0,TX,Houston,137549.9819,149059.3977,157886.2357,172703.0126,196293.5818,219423.3216,
292,2832.0,77017.0,TX,Houston,112844.2344,127548.6277,140274.8127,153761.6184,168679.594,189348.0962,
293,2846.0,77320.0,TX,Huntsville,155080.1398,163351.4044,174802.135,189501.6846,222833.0804,239769.4946,
294,2858.0,77092.0,TX,Houston,190949.9342,200216.8381,206142.8998,220839.0209,245227.8014,272223.4482,
295,2890.0,78023.0,TX,Helotes,318897.8467,324984.3838,337242.3817,365030.9329,417743.4371,446049.3796,
296,2906.0,78749.0,TX,Austin,442049.9572,453520.4037,474478.8795,525735.1536,592580.1602,605743.9973,
297,2920.0,77351.0,TX,Livingston,136516.6165,142061.3289,148971.4452,164069.2511,187977.1067,198551.7418,
298,2947.0,77045.0,TX,Houston,122117.3627,136795.4314,146617.6627,161687.2255,177375.8782,203906.2125,
299,2950.0,78602.0,TX,Bastrop,221775.8314,234544.1702,243384.4089,269977.4442,351559.0421,384238.7951,
300,2964.0,77047.0,TX,Houston,165533.9354,175949.6544,183212.0555,194209.5955,221574.0684,247718.6065,
301,2971.0,78570.0,TX,Mercedes,61771.97933,66540.36722,73751.50891,90008.78514,97491.80423,116956.3209,
302,2975.0,77803.0,TX,Bryan,122584.2021,129369.0071,135640.7503,148701.2865,159125.3191,180368.5941,
303,2979.0,76013.0,TX,Pantego,212719.3543,227817.575,240553.5496,262899.6151,293012.9934,317350.018,
304,2990.0,77340.0,TX,Huntsville,175980.9195,184704.5124,196176.8308,212360.0317,253491.5778,270590.6527,
305,2991.0,76092.0,TX,Southlake,765065.9361,783818.2521,816124.5277,892908.6645,1081205.186,1175432.87,
306,2992.0,77477.0,TX,Stafford,195258.3,206526.1892,217683.6045,230477.9416,264374.0068,286597.8864,
307,2993.0,79904.0,TX,El Paso,104012.78,104940.4095,109712.9183,124512.0938,142532.2185,160500.7449,
308,3021.0,77301.0,TX,Conroe,159140.6929,167973.3262,177613.3196,190616.5048,225017.9069,247340.948,
309,3059.0,75229.0,TX,Dallas,421851.8302,441264.2834,454795.0189,500394.8608,555167.0193,620440.9236,
310,3066.0,75605.0,TX,Longview,187739.4974,208489.0602,218191.9922,219882.9021,248158.7516,269932.7721,
311,3075.0,77076.0,TX,Houston,110203.7421,125313.5224,138781.5363,150076.3907,164045.4302,190481.7566,
312,3089.0,76117.0,TX,Haltom City,141646.2549,159677.6022,172453.063,193003.4937,210999.6733,237311.1389,
313,3100.0,78229.0,TX,San Antonio,144843.0713,152662.2351,158743.7551,171486.5175,200087.918,216863.7241,
314,3108.0,78217.0,TX,San Antonio,166892.4351,176707.2767,185031.514,201802.0183,224568.7019,248470.8534,
315,3138.0,79416.0,TX,Lubbock,147327.9115,150493.9137,150681.7544,163555.1861,185996.9457,203446.5037,
316,3143.0,78599.0,TX,Weslaco,94587.66461,99283.56683,106262.1263,123226.9364,140374.0421,162316.6205,
317,3145.0,75214.0,TX,Dallas,494479.7008,515977.799,526349.3845,574828.3608,650112.816,725194.7638,
318,3148.0,77536.0,TX,Deer Park,194661.858,206472.4811,215301.0368,227825.6764,247659.4158,265533.4223,
319,3156.0,79720.0,TX,Big Spring,111643.3663,130867.0179,134137.6824,143349.4335,140216.679,134454.3136,
320,3160.0,76110.0,TX,Fort Worth,132459.7813,150246.2111,163668.3535,179291.8202,194275.2065,225979.0071,
321,3173.0,75041.0,TX,Garland,169314.1893,179018.9381,188116.9438,203645.7692,230584.6955,258328.7532,
322,3199.0,78242.0,TX,San Antonio,107412.2343,119298.1452,127177.8867,142856.7362,155644.7581,174123.7795,
323,3205.0,78239.0,TX,San Antonio,157070.7577,166777.3087,175776.3571,192753.4544,221273.4336,240557.8094,
324,3222.0,77067.0,TX,Houston,150841.615,162188.7715,171757.2145,184722.8319,202742.1267,223181.5575,
325,3248.0,79761.0,TX,Odessa,122116.5414,140611.1249,168213.5338,174468.9421,171373.4215,166721.0617,
326,3257.0,77079.0,TX,Houston,447631.0165,424229.7583,450597.18,481978.4527,531200.2578,582322.5694,
327,3261.0,75232.0,TX,Dallas,146235.5233,164005.063,176179.1064,195104.0017,219601.2596,249139.403,
328,3278.0,77053.0,TX,Houston,124075.2725,137802.9645,148467.1381,163076.3113,179469.6151,204324.0154,
329,3282.0,75208.0,TX,Dallas,264389.5201,290881.4979,305435.2589,335426.2751,374132.8323,416560.2607,
330,3287.0,76140.0,TX,Everman,156216.0828,171601.1404,184422.5179,201271.8812,231177.3961,255515.1547,
331,3304.0,77357.0,TX,New Caney,189102.9477,198396.1676,206901.4931,225012.4289,267147.3161,283796.293,
332,3309.0,76087.0,TX,Weatherford,287832.3172,304065.8076,320569.9573,339903.1482,414531.14,443965.834,
333,3311.0,75010.0,TX,Carrollton,375804.8603,383515.0423,388594.7236,414879.2069,472335.9483,507569.3144,
334,3312.0,76020.0,TX,Azle,199134.2142,212819.818,229437.774,251972.3698,305080.2237,330126.6037,
335,3330.0,76053.0,TX,Hurst,204895.4912,218330.6415,231726.508,252756.9029,275923.8179,299952.9255,
336,3334.0,76548.0,TX,Harker Heights,198278.486,205528.3239,215137.0466,235842.779,285129.6636,307279.8123,
337,3344.0,77530.0,TX,Channelview,136588.0482,148361.5878,157305.1515,169003.122,190163.7669,212940.9773,
338,3346.0,75204.0,TX,Dallas,376540.982,392275.9272,391932.4631,410270.8493,485220.709,489824.1045,
339,3352.0,75234.0,TX,Farmers Branch,236714.7192,256119.6358,262936.2707,289632.0945,320464.3364,346776.0386,
340,3354.0,75036.0,TX,Frisco,415168.6012,416512.6483,418362.0769,450637.1147,532191.5921,570333.5297,
341,3365.0,77590.0,TX,Texas City,122799.467,130626.1248,139771.6094,154791.4035,177285.9356,190071.6703,
342,3375.0,76705.0,TX,Lacy-Lakeview,110618.3103,118737.2223,127349.4475,148478.8493,171922.636,194564.7492,
343,3377.0,77355.0,TX,Magnolia,239955.461,247208.6836,262753.1798,287386.3234,339139.1237,361091.5811,
344,3390.0,76014.0,TX,Arlington,168613.4913,184707.3227,199926.2316,217675.7719,236660.5354,264098.792,
345,3391.0,75089.0,TX,Rowlett,294613.9657,300156.8101,304575.7763,322704.859,368496.2479,395352.3889,
346,3395.0,75604.0,TX,Longview,144746.8626,163332.8185,171956.8342,171644.9451,192859.0302,210933.99,
347,3397.0,76182.0,TX,North Richland Hills,291450.0951,299102.529,313471.6268,339856.19,379924.0109,410374.6289,
348,3399.0,75238.0,TX,Dallas,406257.6528,418758.8784,420366.2652,462142.1304,510023.0482,558682.0415,
349,3401.0,77041.0,TX,Houston,191278.0422,201562.8084,212767.5905,228631.291,259786.7199,289189.2993,
350,3406.0,77566.0,TX,Lake Jackson,206186.028,212412.0851,221797.7312,233106.0188,256072.7964,268649.9822,
351,3409.0,76107.0,TX,Fort Worth,266062.7393,274443.436,284548.135,304008.1764,344095.361,373076.1384,
352,3446.0,76016.0,TX,Arlington,245660.5391,257879.5911,271676.2836,295809.8443,329044.7704,349129.933,
353,3476.0,75241.0,TX,Dallas,114678.8956,136332.2791,146718.6009,162847.3998,183428.7528,214503.7067,
354,3481.0,77016.0,TX,Houston,84151.68072,98814.38587,112344.9575,128870.9455,140640.37,168104.3245,
355,3538.0,79706.0,TX,Midland,259016.6459,296232.4396,327040.7866,327160.8795,323867.3315,323994.0393,
356,3538.0,78750.0,TX,Austin,441044.3037,455049.9989,484891.5396,557214.4611,627615.5534,653654.5432,
357,3550.0,78211.0,TX,San Antonio,79754.82419,90736.65559,100029.4953,115287.7539,124341.175,137008.8975,
358,3551.0,76036.0,TX,Crowley,204797.3611,220618.9605,230019.5482,249729.3833,300900.2493,323605.8329,
359,3557.0,78729.0,TX,Austin,325446.5546,335047.2371,356683.1305,408835.7516,482023.3528,490147.336,
360,3577.0,76012.0,TX,Arlington,233244.1383,246495.3553,257027.254,277946.6065,313528.4809,340571.8925,
361,3582.0,75181.0,TX,Mesquite,240170.1025,250314.2279,259943.128,274289.3896,310003.0183,333517.5978,
362,3594.0,77020.0,TX,Houston,83872.07654,100309.6952,115105.8408,133978.3783,141784.7533,173289.6764,
363,3615.0,76134.0,TX,Fort Worth,164200.138,179028.6318,192893.1454,211066.0612,237468.6172,259301.1335,
364,3638.0,77091.0,TX,Houston,131477.9904,151203.1038,167770.8336,186407.585,207184.4047,240039.3386,
365,3658.0,77706.0,TX,Beaumont,174777.7957,183758.8291,188619.0136,198431.6026,217820.2389,221096.9611,
366,3664.0,75119.0,TX,Ennis,158223.3844,173848.0499,185672.2735,205446.5286,248157.0791,258298.3631,
367,3670.0,79701.0,TX,Midland,145723.5998,167303.792,194886.7625,191272.5084,188816.1131,188466.0847,
368,3679.0,77086.0,TX,Houston,148037.3842,160522.7894,169762.1094,181992.4153,200523.6268,225109.8354,
369,3702.0,78418.0,TX,Corpus Christi,206415.0724,208990.0057,218701.6139,232846.0428,285587.9656,306480.4662,
370,3714.0,77033.0,TX,Houston,74720.00904,87885.33941,98734.88771,115267.8012,122039.4237,152274.7135,
371,3740.0,77904.0,TX,Victoria,191564.8941,197551.1125,206860.9263,219446.2339,244507.2064,263148.3523,
372,3843.0,76401.0,TX,Stephenville,158788.1798,172578.511,182918.0989,201042.9494,245343.7903,275936.3365,
373,3860.0,75901.0,TX,Lufkin,130083.7974,138799.1502,154489.8736,167488.2199,187018.042,195731.2366,
374,3861.0,75110.0,TX,Corsicana,103958.1848,112093.8986,119890.9616,131483.1174,154877.5098,175741.3671,
375,3868.0,76903.0,TX,San Angelo,78991.9443,89658.45624,108800.6961,119544.3734,141101.8918,137501.4996,
376,3871.0,78363.0,TX,Kingsville,111042.7742,112612.9109,125965.0757,126268.7941,136136.9464,136035.4205,
377,3879.0,77380.0,TX,Spring,249365.3824,260264.2245,264141.3481,286320.9631,340061.8009,368736.9928,
378,3908.0,76712.0,TX,Woodway,231059.818,242324.3267,255194.8008,281283.9576,320493.3695,347167.4957,
379,3923.0,79932.0,TX,El Paso,183881.3336,189347.7627,194592.9557,212324.0687,248844.6763,277537.6721,
380,3926.0,76018.0,TX,Arlington,210324.7542,225093.6457,238978.7617,255063.4275,280437.8609,300811.0247,
381,3931.0,76240.0,TX,Gainesville,149963.9556,162276.8255,175113.5636,196051.8505,232258.1091,252392.0516,
382,3943.0,79605.0,TX,Abilene,111696.5535,117441.8725,119104.2896,132249.3442,149479.7545,162091.5842,
383,3959.0,77327.0,TX,Dayton,128765.9184,134551.9959,150458.7369,166742.3919,189829.8791,197957.2361,
384,3984.0,78238.0,TX,San Antonio,163017.1008,172011.9158,179582.9653,196200.4024,215818.1441,236634.2682,
385,3998.0,77039.0,TX,Houston,113700.4682,125308.6694,135881.7581,149606.5651,163460.9726,193444.5953,
386,4018.0,76033.0,TX,Cleburne,158510.0557,170072.3079,181316.1892,200085.9994,236423.3616,263318.5652,
387,4025.0,77833.0,TX,Brenham,208691.0123,217665.3107,232543.3264,250088.4408,294258.1861,317142.0347,
388,4036.0,77316.0,TX,Montgomery,279277.5786,289000.3513,301374.5457,326251.2094,397137.6783,435998.3344,
389,4079.0,77598.0,TX,Houston,170434.3504,183484.3942,192217.8066,208851.5489,232989.0481,252341.001,
390,4088.0,77025.0,TX,Houston,391566.1586,380375.6525,384370.5409,399580.9445,420958.3084,444552.6624,
391,4136.0,77532.0,TX,Crosby,179803.5782,190538.9696,200708.3358,214336.0833,247855.2787,269119.8295,
392,4151.0,79601.0,TX,Abilene,125879.0712,133596.7629,136827.7242,151022.289,174106.7188,184442.8663,
393,4160.0,77018.0,TX,Houston,355287.1502,374579.3695,392105.0317,419560.9281,456836.8383,484296.8516,
394,4178.0,77356.0,TX,Montgomery,239407.5709,246160.5934,254620.7481,274915.6034,334175.9953,364846.8058,
395,4180.0,78617.0,TX,Del Valle,201290.5909,211343.5198,218183.5991,246818.2629,339789.0522,344055.0268,
396,4183.0,79106.0,TX,Amarillo,111513.605,114534.5262,118602.9312,128669.8715,141115.4967,158422.3101,
397,4191.0,78212.0,TX,San Antonio,208240.5141,221224.6206,228256.4866,249093.7673,285697.9748,293475.7622,
398,4194.0,76114.0,TX,River Oaks,129396.055,146327.9436,163297.4716,182450.244,204652.4284,232748.7583,
399,4195.0,76049.0,TX,Granbury,253370.2628,273831.7807,288250.9565,316928.0547,383735.4498,410500.8946,
400,4201.0,78102.0,TX,Beeville,106218.4947,111337.9824,122772.5042,126060.6821,139214.2251,137290.2267,
401,4236.0,78332.0,TX,Alice,115161.393,122076.4278,125802.6613,134365.5723,121015.3472,119939.9074,
402,4238.0,78757.0,TX,Austin,456676.5822,467686.6559,499108.7331,569621.8048,674738.6332,694322.3356,
403,4239.0,79606.0,TX,Abilene,197233.538,203741.4283,207183.9379,219277.4888,248988.6322,269095.9942,
404,4258.0,78746.0,TX,West Lake Hills,972470.813,1040071.95,1089319.852,1273847.723,1676459.782,1854641.787,
405,4274.0,75503.0,TX,Texarkana,164243.8317,170111.2465,180566.0679,193962.0758,224895.7882,239639.5453,
406,4309.0,75092.0,TX,Sherman,184936.7696,195384.2424,203048.6872,222007.2487,263436.033,292580.6357,
407,4315.0,77022.0,TX,Houston,121263.671,136859.2748,152079.9646,167645.3632,185990.0319,204718.2057,
408,4333.0,77023.0,TX,Houston,179475.286,198286.4582,212259.8788,228198.5337,243982.4459,260633.8497,
409,4363.0,76209.0,TX,Denton,201667.4891,214823.8269,219278.0188,239696.1042,273484.983,298684.7778,
410,4388.0,78727.0,TX,Austin,350354.3459,369352.7413,393202.3761,446259.2941,500067.7663,512033.8154,
411,4418.0,78737.0,TX,Austin,488792.3476,507821.6805,528195.4821,610553.157,785135.3209,819482.5163,
412,4423.0,75455.0,TX,Mount Pleasant,131268.3919,137011.7955,146529.5633,162443.1932,196996.0136,205806.6273,
413,4428.0,75180.0,TX,Balch Springs,139032.4494,155401.4739,165030.5637,178805.4174,204523.0439,229128.5502,
414,4433.0,77005.0,TX,Houston,1068419.626,1107737.255,1146356.669,1185730.727,1285223.088,1349950.244,
415,4434.0,78222.0,TX,San Antonio,149303.3314,157445.5462,165944.1751,179548.99,211014.9715,229284.2547,
416,4475.0,79602.0,TX,Abilene,172515.0994,180532.769,183093.2159,194889.3334,224573.6305,241028.9243,
417,4478.0,79764.0,TX,Odessa,146864.5377,164108.9825,189839.3632,198099.9237,193859.6719,188940.1111,
418,4488.0,75766.0,TX,Jacksonville,103782.2094,109494.2474,123843.1004,146267.2705,172714.2633,185021.1289,
419,4494.0,76132.0,TX,Fort Worth,323908.1671,335024.2319,343882.8329,366292.5283,411783.8915,438205.594,
420,4496.0,78410.0,TX,Corpus Christi,178915.1671,183137.8403,193703.2621,203748.5036,222616.8487,234407.346,
421,4506.0,78633.0,TX,Georgetown,352045.8026,358938.2347,362168.7163,390460.7772,465439.4187,488445.9419,
422,4507.0,77414.0,TX,Bay City,160099.6329,168712.2497,166585.2792,177418.6838,194658.0052,201043.1899,
423,4509.0,76109.0,TX,Fort Worth,428455.182,435753.6306,446837.0693,473937.7146,541729.7983,588242.956,
424,4529.0,75252.0,TX,Dallas,428258.9152,433241.9014,431494.8045,465934.6417,543296.5374,586064.4078,
425,4535.0,79118.0,TX,Amarillo,170528.549,174361.3101,178933.9348,193075.6357,224549.4009,242521.9884,
426,4544.0,79934.0,TX,El Paso,148072.2117,152608.7857,156775.0924,169473.0198,196867.4153,221018.9815,
427,4559.0,78724.0,TX,Austin,207354.405,221337.0943,231218.6006,265880.1258,363164.4049,374584.7022,
428,4570.0,78728.0,TX,Austin,318824.3492,326959.007,346362.1069,393019.7393,454881.6747,460015.7997,
429,4577.0,75048.0,TX,Sachse,316428.1235,325627.2609,332977.1484,356634.9208,412543.706,444572.5701,
430,4580.0,78754.0,TX,Austin,273825.9439,283001.2454,292977.5492,334310.2756,407194.6417,411152.648,
431,4589.0,77021.0,TX,Houston,109861.7123,126212.0843,137986.8029,154955.3502,172573.6889,195621.7869,
432,4598.0,75212.0,TX,Dallas,106698.9278,136641.085,153899.3944,172784.0668,190236.2283,233108.19,
433,4608.0,75254.0,TX,Dallas,206807.122,215958.5138,220723.7006,230963.7456,289486.936,287510.3853,
434,4621.0,76208.0,TX,Denton,296230.6229,307729.6861,313683.6879,340274.6775,402512.1811,429590.5119,
435,4626.0,76528.0,TX,Gatesville,127159.9626,137197.883,147371.9393,167335.4344,203528.2012,228075.8429,
436,4635.0,79072.0,TX,Plainview,81246.38837,83304.17208,89933.33113,94712.16826,104752.1181,111726.5386,
437,4656.0,77061.0,TX,Houston,153464.1943,170496.9141,181227.6118,200727.164,223740.2624,250810.9194,
438,4665.0,75082.0,TX,Richardson,441122.4861,447939.5493,447489.2732,478019.1192,542382.9034,567036.4466,
439,4669.0,77345.0,TX,Houston,306835.4305,308094.2389,312709.0271,329202.6148,371497.9497,399043.5333,
440,4683.0,76034.0,TX,Colleyville,583849.6891,584597.796,606866.7382,659061.63,759531.4198,837532.9124,
441,4687.0,77662.0,TX,Vidor,126557.5035,133424.7001,148549.1949,156834.6586,163542.8558,161115.2704,
442,4689.0,76126.0,TX,Benbrook,250816.3852,262810.2127,273811.3064,297585.0208,345461.5978,372740.2231,
443,4701.0,78731.0,TX,Austin,678514.3825,699435.221,743806.5318,861809.8005,1039260.137,1131281.807,
444,4708.0,77385.0,TX,Conroe,224815.5441,231062.2805,239040.0081,256436.5319,310816.7284,333998.1901,
445,4711.0,75022.0,TX,Flower Mound,521751.8083,537951.1307,546466.5379,592015.223,681942.5964,723372.2291,
446,4755.0,78411.0,TX,Corpus Christi,147106.2399,148216.937,160095.5642,173021.1615,186615.4669,193484.7639,
447,4760.0,76201.0,TX,Denton,183878.1749,196441.7306,204620.9183,224011.6799,255596.6924,288449.0918,
448,4772.0,77071.0,TX,Houston,155374.6759,166144.9573,175993.18,190654.1641,217471.1473,236948.3802,
449,4813.0,76710.0,TX,Waco,151803.3914,163783.6041,176541.2808,197352.3593,232627.8747,254465.9599,
450,4815.0,77545.0,TX,Fresno,193124.4697,204743.9415,211511.7681,225282.134,267159.8025,286805.3863,
451,4860.0,76105.0,TX,Fort Worth,76062.03733,86504.93753,98990.97635,121981.7459,129678.6117,160093.383,
452,4877.0,75205.0,TX,Highland Park,1081882.323,1121494.083,1122729.715,1212331.923,1487082.696,1709818.685,
453,4878.0,76708.0,TX,Waco,125399.4553,136621.6771,148490.8476,170003.3901,206344.6428,225663.8208,
454,4887.0,77503.0,TX,Pasadena,131913.1695,143413.5563,151563.2654,163675.9166,181228.6129,199703.2546,
455,4889.0,75159.0,TX,Seagoville,175560.8505,189644.781,198847.4911,218149.2109,260391.1741,287645.1952,
456,4904.0,78114.0,TX,Floresville,236337.2368,240370.6214,259268.8035,282393.3074,342697.0288,356861.36,
457,4906.0,75662.0,TX,Kilgore,131418.7434,146135.8773,157869.0184,161946.4096,179061.3775,197824.4113,
458,4914.0,75482.0,TX,Sulphur Springs,146745.4857,157462.9538,174547.9577,203492.2212,237158.5671,251057.0416,
459,4925.0,75230.0,TX,Dallas,537844.9496,556161.3697,563864.9267,609410.0979,704308.1024,789542.6972,
460,4929.0,76801.0,TX,Brownwood,100823.8866,110254.2031,117610.9401,133191.9977,157612.1324,158304.3789,
461,4960.0,77505.0,TX,Pasadena,228265.4511,238270.2481,247708.6218,262581.3279,285995.158,305523.0115,
462,4972.0,77062.0,TX,Houston,233765.4163,243669.5862,251224.5752,266543.2353,292423.3401,311629.2224,
463,4974.0,78702.0,TX,Austin,384708.0112,408058.1797,438458.952,504220.5586,635646.5362,673848.6054,
464,4993.0,75020.0,TX,Denison,131630.9284,146690.0455,155815.1541,174036.3462,207600.9596,228212.178,
465,5009.0,77578.0,TX,Manvel,299549.1037,306409.0038,312636.3598,326802.9992,385281.5301,414959.3135,
466,5015.0,79603.0,TX,Abilene,79126.59202,85599.00291,89506.4661,104200.5908,119335.9634,128089.4107,
467,5023.0,75160.0,TX,Terrell,157985.7232,170233.5878,183863.7032,201989.8107,253787.2848,273565.8801,
468,5041.0,78705.0,TX,Austin,361276.9242,374521.2431,388403.5706,412219.1887,470104.4048,453299.044,
469,5053.0,76148.0,TX,Watauga,190545.0785,206257.0501,219154.2933,234571.1457,257627.7719,278047.6293,
470,5066.0,76048.0,TX,Granbury,185358.6934,204176.7737,216166.3993,243038.8551,299107.796,315767.8853,
471,5099.0,77504.0,TX,Pasadena,173260.4639,186539.2771,198121.7004,212535.4435,236552.7583,252813.5833,
472,5100.0,77523.0,TX,Baytown,252049.6078,263653.6393,277469.5122,299867.9864,341915.3297,351683.5993,
473,5113.0,77802.0,TX,Bryan,204872.368,205436.625,212960.5055,227183.4979,244527.2469,259068.2777,
474,5137.0,75146.0,TX,Lancaster,177727.6535,192759.4122,203176.9618,223173.6068,260003.2756,288548.8383,
475,5185.0,76009.0,TX,Alvarado,164078.683,178171.9069,189416.8868,217532.9531,265464.7394,292155.4998,
476,5192.0,78259.0,TX,San Antonio,287470.007,296090.036,304851.0127,329064.3824,374377.223,408197.6393,
477,5218.0,75090.0,TX,Sherman,113451.5954,127271.2475,131053.7402,146263.8168,175540.8846,201431.7579,
478,5226.0,77478.0,TX,Sugar Land,323578.8268,330009.5384,334458.4086,346743.0713,385902.1346,414126.941,
479,5231.0,79703.0,TX,Midland,164333.5829,182917.5095,205754.4096,208131.4431,206275.2164,207326.935,
480,5239.0,76504.0,TX,Temple,106327.869,118173.6328,128979.3232,146052.393,175166.8739,197909.0608,
481,5243.0,77586.0,TX,El Lago,248159.7936,261651.5468,269518.7974,284916.268,323043.2297,347673.073,
482,5244.0,77043.0,TX,Houston,249611.1048,261108.939,273229.6039,298445.2852,331649.6862,365425.0253,
483,5273.0,75218.0,TX,Dallas,357249.8348,369776.7629,371180.2476,406733.1455,456167.8707,509875.4707,
484,5291.0,76052.0,TX,Haslet,277819.3585,284388.5418,299278.1301,322363.1955,389235.9122,418445.7144,
485,5297.0,79902.0,TX,El Paso,164285.8668,170596.3646,176743.7053,191838.9167,218010.2932,235916.5232,
486,5315.0,77019.0,TX,Houston,537609.5329,543931.3998,554441.222,568572.673,611877.8239,616528.5473,
487,5328.0,75407.0,TX,Princeton,228346.186,239181.3264,240726.5977,255813.5541,320974.3517,348481.778,
488,5329.0,78624.0,TX,Fredericksburg,351511.1574,374774.7035,371978.3523,420672.5088,551791.5872,576783.1873,
489,5339.0,78644.0,TX,Lockhart,171507.1103,181212.0152,194868.4751,218965.271,281117.9691,319866.5691,
490,5356.0,77550.0,TX,Galveston,173473.0934,193604.4838,202070.6441,234884.7154,290282.1719,336798.479,
491,5359.0,76011.0,TX,Arlington,137782.2685,151040.8364,167501.9447,186068.3422,212127.7158,244309.9615,
492,5362.0,75409.0,TX,Anna,245187.5239,253988.2178,256594.165,274347.9204,344206.1063,366905.5235,
